"film_id","description","actor_id"
926,"A Amazing Documentary of a Woman And a Astronaut who must Outrace a Teacher in An Abandoned Fun House",104
429,"A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank",123
450,"A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery",125
239,"A Brilliant Character Study of a Database Administrator And a Monkey who must Succumb a Astronaut in New Orleans",143
634,"A Thrilling Yarn of a Feminist And a Madman who must Battle a Hunter in Berlin",79
641,"A Astounding Documentary of a Butler And a Womanizer who must Face a Dog in A U-Boat",120
680,"A Action-Packed Reflection of a Mad Scientist And a A Shark who must Find a Feminist in California",111
368,"A Insightful Character Study of a Mad Cow And a Forensic Psychologist who must Conquer a A Shark in A Manhattan Penthouse",148
312,"A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico",128
120,"A Fanciful Tale of a Pioneer And a Technical Writer who must Outgun a Pioneer in A Shark Tank",145
551,"A Lacklusture Saga of a Moose And a Teacher who must Kill a Forensic Psychologist in A MySQL Convention",94
373,"A Lacklusture Epistle of a Girl And a A Shark who must Meet a Mad Scientist in Ancient China",140
966,"A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",3
46,"A Beautiful Tale of a Dentist And a Mad Cow who must Battle a Moose in The Sahara Desert",84
729,"A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria",13
301,"A Epic Documentary of a Teacher And a Boy who must Escape a Woman in Berlin",95
869,"A Emotional Epistle of a Pioneer And a Crocodile who must Battle a Man in A Manhattan Penthouse",130
47,"A Boring Character Study of a A Shark And a Girl who must Outrace a Feminist in An Abandoned Mine Shaft",127
734,"A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan",51
402,"A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert",146
636,"A Boring Story of a Teacher And a Monkey who must Succumb a Forensic Psychologist in A Jet Boat",86
594,"A Thrilling Reflection of a Waitress And a Butler who must Battle a Butler in A Jet Boat",133
466,"A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention",36
305,"A Beautiful Drama of a Student And a Secret Agent who must Confront a Dentist in Ancient Japan",168
589,"A Awe-Inspiring Story of a Butler And a Sumo Wrestler who must Redeem a Boy in New Orleans",84
441,"A Emotional Drama of a Mad Cow And a Boat who must Redeem a Secret Agent in A Shark Tank",187
193,"A Intrepid Documentary of a Sumo Wrestler And a Astronaut who must Battle a Composer in The Outback",179
312,"A Boring Tale of a Squirrel And a Dog who must Challenge a Madman in The Gulf of Mexico",95
966,"A Action-Packed Tale of a Student And a Waitress who must Conquer a Lumberjack in An Abandoned Mine Shaft",121
241,"A Awe-Inspiring Tale of a Butler And a Frisbee who must Vanquish a Teacher in Ancient Japan",59
892,"A Brilliant Reflection of a Feminist And a Dog who must Fight a Boy in A Baloon Factory",56
322,"A Taut Display of a Secret Agent And a Waitress who must Sink a Robot in An Abandoned Mine Shaft",44
288,"A Taut Yarn of a Astronaut And a Technical Writer who must Outgun a Boat in New Orleans",50
107,"A Emotional Story of a Feminist And a Feminist who must Escape a Pastry Chef in A MySQL Convention",167
142,"A Emotional Drama of a Dog And a Explorer who must Outrace a Technical Writer in Australia",21
512,"A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China",94
615,"A Epic Reflection of a Monkey And a Mad Cow who must Kill a Forensic Psychologist in An Abandoned Mine Shaft",35
159,"A Unbelieveable Panorama of a Frisbee And a Hunter who must Vanquish a Monkey in Ancient India",21
729,"A Taut Reflection of a Monkey And a Womanizer who must Chase a Moose in Nigeria",186
290,"A Fateful Display of a Waitress And a Dentist who must Reach a Butler in Nigeria",70
406,"A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park",157
850,"A Lacklusture Saga of a Boy And a Cat who must Sink a Dentist in An Abandoned Mine Shaft",161
342,"A Taut Epistle of a Feminist And a Sumo Wrestler who must Battle a Crocodile in Australia",29
897,"A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan",134
554,"A Intrepid Reflection of a Waitress And a A Shark who must Kill a Squirrel in The Outback",8
302,"A Thoughtful Documentary of a Mad Scientist And a A Shark who must Outrace a Feminist in Australia",108
372,"A Taut Display of a Cat And a Girl who must Overcome a Database Administrator in New Orleans",75
897,"A Emotional Display of a Crocodile And a Husband who must Reach a Man in Ancient Japan",13
521,"A Fast-Paced Character Study of a Dentist And a Moose who must Defeat a Composer in The First Manned Space Station",56
317,"A Amazing Yarn of a Dentist And a A Shark who must Vanquish a Madman in An Abandoned Mine Shaft",37
539,"A Boring Display of a Moose And a Squirrel who must Outrace a Teacher in A Shark Tank",124
880,"A Action-Packed Panorama of a Technical Writer And a Man who must Build a Forensic Psychologist in A Manhattan Penthouse",12
109,"A Fateful Story of a Girl And a Composer who must Conquer a Husband in A Shark Tank",179
381,"A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station",181
572,"A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory",96
407,"A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia",52
598,"A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan",43
485,"A Lacklusture Documentary of a Madman And a Mad Cow who must Find a Feminist in Ancient Japan",128
453,"A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies",92
868,"A Beautiful Saga of a Lumberjack And a Teacher who must Build a Technical Writer in An Abandoned Fun House",40
16,"A Fast-Paced Drama of a Robot And a Composer who must Battle a Astronaut in New Orleans",191
894,"A Thoughtful Epistle of a Madman And a Astronaut who must Overcome a Monkey in A Shark Tank",106
957,"A Boring Drama of a Teacher And a Sumo Wrestler who must Challenge a Secret Agent in The Canadian Rockies",7
874,"A Beautiful Tale of a Frisbee And a Moose who must Vanquish a Dog in An Abandoned Amusement Park",96
442,"A Thrilling Reflection of a Pioneer And a Dentist who must Outrace a Womanizer in An Abandoned Mine Shaft",90
410,"A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans",147
256,"A Fanciful Documentary of a Husband And a Explorer who must Reach a Madman in Ancient China",97
872,"A Unbelieveable Epistle of a Sumo Wrestler And a Hunter who must Chase a Forensic Psychologist in A Baloon",74
834,"A Fanciful Story of a Technical Writer And a Squirrel who must Defeat a Dog in The Gulf of Mexico",191
153,"A Fanciful Character Study of a Technical Writer And a Husband who must Redeem a Robot in The Outback",94
862,"A Emotional Panorama of a Lumberjack And a Hunter who must Meet a Girl in A Shark Tank",183
413,"A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery",84
990,"A Unbelieveable Tale of a Pioneer And a Astronaut who must Overcome a Robot in An Abandoned Amusement Park",158
341,"A Amazing Reflection of a Lumberjack And a Cat who must Discover a Husband in A MySQL Convention",134
827,"A Fateful Display of a Pioneer And a Hunter who must Defeat a Husband in An Abandoned Mine Shaft",81
424,"A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia",120
155,"A Fanciful Documentary of a Crocodile And a Technical Writer who must Fight a A Shark in A Baloon",12
525,"A Boring Epistle of a Pioneer And a Mad Scientist who must Escape a Frisbee in The Gulf of Mexico",113
429,"A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank",146
45,"A Astounding Panorama of a Composer And a Frisbee who must Reach a Husband in Ancient Japan",68
489,"A Epic Story of a Mad Cow And a Astronaut who must Challenge a Car in California",122
121,"A Astounding Character Study of a Composer And a Student who must Overcome a Composer in A Monastery",59
166,"A Thoughtful Panorama of a Car And a Crocodile who must Sink a Monkey in The Sahara Desert",163
684,"A Epic Saga of a Cat And a Squirrel who must Outgun a Robot in A U-Boat",129
490,"A Intrepid Yarn of a Husband And a Womanizer who must Pursue a Mad Scientist in New Orleans",51
716,"A Thrilling Epistle of a Composer And a Sumo Wrestler who must Challenge a Mad Cow in A MySQL Convention",49
105,"A Fanciful Drama of a Moose And a Squirrel who must Conquer a Pioneer in The Canadian Rockies",29
642,"A Amazing Saga of a Dog And a A Shark who must Challenge a Cat in The Sahara Desert",113
321,"A Astounding Saga of a Moose And a Pastry Chef who must Chase a Student in The Gulf of Mexico",74
759,"A Awe-Inspiring Character Study of a Boy And a Feminist who must Sink a Crocodile in Ancient China",100
4,"A Fanciful Documentary of a Frisbee And a Lumberjack who must Chase a Monkey in A Shark Tank",88
433,"A Stunning Display of a Mad Scientist And a Technical Writer who must Succumb a Monkey in A Shark Tank",49
483,"A Amazing Yarn of a Hunter And a Butler who must Defeat a Boy in A Jet Boat",178
276,"A Awe-Inspiring Reflection of a Waitress And a Squirrel who must Kill a Mad Cow in A Jet Boat",65
255,"A Action-Packed Yarn of a Feminist And a Technical Writer who must Sink a Boat in An Abandoned Mine Shaft",14
41,"A Fanciful Documentary of a Mad Cow And a Womanizer who must Find a Dentist in Berlin",162
463,"A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse",151
54,"A Awe-Inspiring Drama of a Car And a Pastry Chef who must Chase a Crocodile in The First Manned Space Station",5
148,"A Unbelieveable Story of a Mad Scientist And a Technical Writer who must Discover a Composer in Ancient China",172
602,"A Lacklusture Display of a Waitress And a Lumberjack who must Chase a Pioneer in New Orleans",154
328,"A Unbelieveable Panorama of a Technical Writer And a Man who must Pursue a Frisbee in A U-Boat",142
470,"A Astounding Saga of a Dog And a Squirrel who must Conquer a Dog in An Abandoned Fun House",92
575,"A Fateful Panorama of a Moose And a Dog who must Chase a Crocodile in Ancient Japan",196
276,"A Awe-Inspiring Reflection of a Waitress And a Squirrel who must Kill a Mad Cow in A Jet Boat",154
294,"A Amazing Drama of a Butler And a Husband who must Reach a A Shark in A U-Boat",22
503,"A Amazing Yarn of a Robot And a Pastry Chef who must Redeem a Mad Scientist in The Outback",5
331,"A Astounding Display of a Forensic Psychologist And a Mad Scientist who must Challenge a Girl in New Orleans",68
231,"A Action-Packed Drama of a Feminist And a Girl who must Reach a Robot in The Canadian Rockies",36
572,"A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory",64
338,"A Beautiful Documentary of a Woman And a Pioneer who must Pursue a Mad Scientist in A Shark Tank",65
394,"A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback",147
656,"A Fanciful Display of a Car And a Monkey who must Escape a Squirrel in Ancient Japan",113
431,"A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station",130
452,"A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft",184
401,"A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert",177
767,"A Fateful Reflection of a Car And a Teacher who must Confront a Waitress in A Monastery",160
458,"A Insightful Saga of a Mad Scientist And a Mad Scientist who must Kill a Astronaut in An Abandoned Fun House",135
232,"A Action-Packed Character Study of a Forensic Psychologist And a Girl who must Build a Dentist in The Outback",81
501,"A Insightful Reflection of a Pioneer And a Teacher who must Build a Composer in The First Manned Space Station",151
157,"A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon",87
785,"A Lacklusture Story of a Moose And a Monkey who must Confront a Butler in An Abandoned Amusement Park",163
266,"A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat",139
734,"A Boring Character Study of a Waitress And a Astronaut who must Fight a Crocodile in Ancient Japan",189
296,"A Boring Drama of a Astronaut And a Boat who must Face a Boat in California",171
361,"A Amazing Display of a Composer And a Forensic Psychologist who must Discover a Car in The Canadian Rockies",143
103,"A Amazing Display of a Girl And a Womanizer who must Succumb a Lumberjack in A Baloon Factory",26
585,"A Unbelieveable Documentary of a Frisbee And a Boat who must Meet a Boy in The Canadian Rockies",106
10,"A Action-Packed Tale of a Man And a Lumberjack who must Reach a Feminist in Ancient China",142
923,"A Taut Documentary of a Waitress And a Mad Scientist who must Battle a Technical Writer in New Orleans",140
283,"A Unbelieveable Display of a Dentist And a Madman who must Vanquish a Squirrel in Berlin",105
202,"A Epic Story of a A Shark And a Student who must Confront a Explorer in The Gulf of Mexico",127
